PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
3.869304554,1.924607567,-0.940612263,-0.209398119,1.464790465,1.355936017,-0.116962382,2.249029792,-0.535055263,-1.727261128,-0.73165578,-0.532458471,-0.70729147
0.098756443,3.244376176,-0.161754419,-1.422790039,-0.988030177,0.601554303,-1.427038595,-0.701405432,0.030640319,-0.517749278,-1.005701032,1.357641752,-0.30472414
-1.846175222,3.217689608,0.060970172,1.03815943,2.334126216,1.093520299,-0.846914587,-0.719327419,0.166775766,-0.869002354,-0.303143766,0.895835565,0.327057816
0.610809705,2.206849354,-2.191798253,-0.200175532,1.87656205,1.524274082,-0.32056262,1.620572754,1.085163829,0.670241961,0.077865412,-1.724172339,0.358038974
-0.863830389,3.341368694,-0.607282833,-0.709245828,2.60444175,-0.241348678,-0.870747902,-0.340955251,0.752454201,0.384346256,0.270950001,-0.160484339,-0.910999363
-1.642311826,-1.457224453,-1.474818569,-0.519109267,1.277040848,-0.239872606,-0.335253109,-1.152440138,-0.037521656,-0.264794282,-0.210997785,0.160285489,-0.327122435
0.536040406,-1.222112243,-3.440840288,0.739733499,-0.604475359,1.249429729,0.764901572,0.731182144,-0.144226966,0.305340838,-0.298072927,0.03402008,-0.152174679
0.311919762,1.500858453,-1.629106938,2.822292913,0.600553346,-0.400854964,-0.435305072,-0.308655262,-0.493317045,-0.044461519,-0.555941108,0.039100432,-0.32596992
1.152372195,-2.067993432,-0.464647057,2.608829136,2.138937724,-0.345154545,-0.922125303,0.164782178,-0.032920259,-0.406910689,0.007974739,-0.028628915,0.047768582
-1.161081795,-1.602661853,-2.424813734,-0.950566043,1.528141238,1.811867268,0.653450716,0.400908592,-0.218410878,0.150589392,-0.224954499,0.194435082,-0.26970851
-1.635335337,-1.558546965,-1.489592004,-0.511090979,1.27531997,-0.241978793,-0.333456087,-1.152603632,0.025164864,-0.289561238,-0.298169643,0.07863931,-0.3016862
-0.924093946,-1.479089434,-1.587860444,0.756687647,-0.345669716,0.104473204,-0.865827263,-1.005921375,-0.192900714,-0.265096732,0.141911336,-0.028065718,1.13781907
1.927798142,-2.447145999,0.39677034,0.653423701,0.711037562,0.309417135,-0.616200849,-0.71361789,-1.025288379,-1.780311703,0.119262477,-0.049735308,1.247331498
0.263788983,-1.384926468,-2.949458583,0.272170223,0.227591247,1.488922284,1.20365412,0.283891946,-0.074448873,0.308028525,0.061813314,-0.267675874,0.1668235
1.398639271,-1.729178226,-2.003248759,0.988163852,0.81840438,1.614603824,0.862261641,0.589015006,0.606169436,1.452771421,0.178477559,-0.323272252,0.265260955
-1.824924432,0.795133759,0.652215775,-1.297538777,-0.369978285,1.198570914,-0.758167438,-1.273971343,-0.523116735,0.049173216,-0.104660436,-0.496830621,-0.712038332
0.227680186,1.815152522,-1.537924752,0.813662432,-0.179966211,-0.38972326,-0.260236233,-0.906515666,-0.78247377,0.165487269,0.41410153,0.186047023,-0.086195073
-0.009989748,-0.443830807,-2.999925815,1.959776705,1.199894493,1.626460968,1.167487925,0.787955207,0.47816855,-0.221288017,0.487436619,-0.093165468,0.320999606
-0.062419582,1.522033834,-1.343386909,1.889993977,-0.966652089,0.167640113,-0.873000032,-0.806001022,-0.055496176,0.944300393,-0.789782638,0.533218788,0.242859655
-0.282317801,1.446257297,-1.295397893,2.246788741,1.422735514,-0.174475261,0.108000811,-0.853611627,-0.466240314,-0.079887252,0.235687204,-0.054303359,0.012383785
0.415678634,1.436053815,-1.49302607,0.890737285,-0.166923603,-0.37557524,-0.314409238,-0.870893093,-0.556776505,0.122523786,-0.224983645,-0.31545987,0.022442541
-0.415763879,-1.044322175,0.154479964,1.641758132,-0.618296374,0.765719564,-1.456675174,-0.055376779,0.973226473,0.243655554,0.706961754,-0.392182418,-0.228537967
3.480738447,0.015598129,1.725476369,0.229304202,0.275244219,0.581249006,-1.264858866,-0.456291949,-0.728467236,-0.018062779,-0.831285299,0.434379735,0.463150217
4.020235199,0.51425079,1.30356964,0.116042077,0.902540119,0.082010078,1.645332066,-2.114613824,-0.16859704,0.219866371,-0.03746853,-0.623342247,0.169941777
4.020235199,0.51425079,1.30356964,0.116042077,0.902540119,0.082010078,1.645332066,-2.114613824,-0.16859704,0.219866371,-0.03746853,-0.623342247,0.169941777
2.798195533,-0.20634285,2.643347403,0.367194873,-0.260355916,1.106863365,-1.60727279,0.056741916,-0.828728387,-0.249679026,-0.219674913,-0.481796382,-0.526904672
3.895404534,0.532353235,0.092075471,-0.549103507,1.073379076,2.026890072,0.799156412,0.603464063,-1.021257044,0.588168109,0.847860996,-0.25722118,0.569609238
-0.023794003,0.767445582,-0.132993108,-1.610143083,0.872082977,0.034104925,-0.979505904,-0.925069825,-0.403365173,0.453190208,-0.720269509,0.134082691,-0.516805486
-0.023042259,0.767541223,-0.133370317,-1.609461707,0.871005859,0.033781338,-0.980237656,-0.924269031,-0.403390038,0.453209865,-0.721238456,0.134903666,-0.517727794
-0.022290514,0.767636865,-0.133747527,-1.608780331,0.869928741,0.033457752,-0.980969409,-0.923468238,-0.403414904,0.453229523,-0.722207403,0.13572464,-0.518650101
0.954347888,1.302097136,-1.280915847,-0.331389613,-0.792865756,-0.405748409,-0.306096093,-1.07181328,-0.80885557,-0.119351663,-0.194342189,-0.40467678,0.101544183
2.861411704,-0.000617928,1.470749515,-0.747726302,1.680860551,0.176799184,-1.004485944,-0.557289607,-0.776441404,0.009600738,0.205036141,-0.723456861,0.631294508
0.308862177,1.963032856,-1.401390346,0.506847631,0.106225078,-0.135243988,-0.28541142,-0.74471559,1.218920985,-0.915287789,-0.128688921,-0.761879235,0.539269829
0.923331663,-1.244674372,-3.170842559,-1.071975157,-1.372784823,1.257762961,0.815084836,0.290535283,-0.281682408,0.468937504,0.037779316,-0.14904517,0.07710439
0.36535301,1.169372674,-1.357291914,-1.130853933,-0.902832275,-0.413337985,-1.480539452,-0.529158462,-0.898754654,0.15817431,-0.073879681,-0.451594565,0.272194564
2.411053933,-1.971867547,2.312482891,0.14901336,-0.022896038,1.065003471,-0.584295176,-0.596871095,0.435585501,-0.797904735,0.744040615,-0.582498954,-0.066904134
0.842367574,-1.509174451,-1.620804544,0.943114015,0.040156748,-0.606049728,0.218368399,-0.933013816,-0.590348061,-1.337699898,-0.31394598,-0.060332616,-0.120531677
1.430852391,-1.596907398,-2.567604965,-1.101470357,-0.856520898,1.368864739,0.909806193,0.301718735,-0.170518978,0.413051367,-0.12918265,-0.126743176,-0.02105733
3.92612914,0.243218504,1.191780757,0.099221433,0.707079317,-0.06455312,-0.429063301,-0.666018839,-0.586722645,0.113600552,-0.249389864,-0.37816975,0.135385097
4.24649755,-0.018212418,0.09731422,-0.362344841,0.769146143,1.884109896,-0.632487759,1.72960738,-0.992178859,0.45535635,-0.562500596,-0.053385709,-0.015487302
0.868244883,-0.5075767,-2.419632664,-1.113071242,-0.994433915,-1.389650617,-1.358967783,0.056516034,0.296535805,-0.328518486,0.294030617,-0.319617549,-0.665772859
-2.147890104,0.842730567,0.542058304,-0.090827418,0.388531544,1.242476864,-0.628490781,-1.066706846,-0.632544275,-0.35007079,-0.159682077,-0.43018133,-0.748595676
-1.886120535,0.749583318,0.761374731,-0.066253992,0.515594509,1.272726135,-0.637905247,-1.036024685,-0.608839444,-0.320767966,-0.159137841,-0.43113829,-0.742451369
1.128512314,1.034775886,-0.326076334,1.214437951,0.977205133,-0.086894283,-0.310647239,-0.928753353,0.165560639,1.241313055,0.113483855,-0.554279251,0.301833682
0.626248189,0.866027748,-1.81390188,-1.976154481,0.181806118,1.869251136,0.001386273,0.568943547,-1.021944387,0.534879985,0.279771586,-0.709177411,0.634777805
0.96811329,0.691214289,-2.854121371,0.706188632,-0.397144468,1.531650066,0.446573986,0.915556305,-0.317420626,0.365544021,-1.177409903,-0.581822376,-0.052037858
-0.899973538,0.921746733,-1.738782722,-1.110497562,1.861434395,2.139861835,0.420020935,0.486029651,-0.774351426,0.34027708,-0.458082689,-0.031059839,-0.210482196
1.754548532,-0.263504685,-1.213406531,-1.269983508,-0.070893336,-1.145057496,-1.289117876,0.023932182,-0.055788579,-0.050272577,1.196300098,0.011597393,-0.538389695
3.654487579,-1.899703193,-0.156837439,-0.767102329,1.143198442,1.852319976,-0.169750743,1.448785119,0.186702023,-0.144922709,0.145868172,0.087183955,0.216184577
0.623549191,0.261416279,-3.015711277,0.482235189,-0.383190602,1.40857379,0.678882206,0.910396811,-0.024575373,0.097449297,0.402484043,1.007008364,-0.523950855
-0.763293243,3.15412353,-1.390387689,-1.364002863,1.95558534,2.394674351,0.16139511,0.821970678,-0.068883262,-0.239848066,-0.044971003,0.346247003,-0.195304104
0.508604107,2.489606438,-1.605632583,0.80059712,-0.416539391,-0.248011528,-0.655833872,-0.421719772,0.926724717,-0.786122913,-0.7913546,-0.566485173,0.133193157
-2.422114358,0.91370699,0.547091424,0.378743892,0.62247534,1.27825024,-0.777344709,-1.008636664,-0.065917228,0.563390832,-0.092961432,-0.40794204,-0.782332028
-2.422114358,0.91370699,0.547091424,0.378743892,0.62247534,1.27825024,-0.777344709,-1.008636664,-0.065917228,0.563390832,-0.092961432,-0.40794204,-0.782332028
-1.444641914,-0.061681379,-1.116609691,-0.668405476,1.415316841,-0.105238852,-0.445734841,-0.956286998,0.112290195,-0.483660887,0.602935487,0.878687095,-0.453898212
-0.582229282,-0.919319317,-0.155986992,1.737732082,-0.931571127,0.678146653,-1.533338168,0.025394676,0.939756091,0.199972792,0.559573544,-0.261632634,-0.382824049
-1.460662311,-0.056101751,-1.129678946,-0.670680993,1.407284957,-0.106904834,-0.445574184,-0.958378028,0.111443285,-0.484269545,0.602420461,0.878701618,-0.454291529
0.628429811,2.511451413,-1.683857379,0.926226016,-0.547592491,-0.284778384,-0.711204506,-0.374288318,0.89240413,-0.772219918,-0.629926292,-0.706569738,0.315543799
3.324012877,-0.834520209,2.274152761,0.811391545,-0.661555322,0.999810913,1.597942471,-1.884673481,0.500735798,-0.450023162,1.149345056,0.075056874,-0.630967503
2.230139525,-0.08340278,-1.761153058,-1.171885491,-0.473606529,1.641315781,2.056498919,-0.365656877,0.249278188,0.431164329,0.975400525,0.423988421,-0.02879534
-0.316093487,-1.332018237,-2.294368627,0.8064156,-0.419016646,-0.731711175,-1.230884735,-0.236733739,-0.193854253,-0.186559277,-0.128105796,-0.088208995,0.03024406
0.44496592,-1.256484399,-3.332059887,0.619365584,-0.383062073,1.314295478,0.898006687,0.589652213,-0.135888962,0.306058665,-0.119286848,-0.117183392,0.018683904
-1.262416948,-1.672209554,-2.511535728,-0.965176016,1.499316543,1.804985172,0.671038549,0.374816352,-0.16271243,0.117109688,-0.295797628,0.098274171,-0.229928275
-0.759958485,-1.893301698,-0.125443932,-0.781524973,-1.494794622,0.677850686,-0.799510646,-1.11120797,-0.287775813,-0.343236145,1.050503469,-1.244146424,0.410924335
-2.290522824,-1.831984438,-0.039483101,0.070853049,0.143203918,0.935874027,-0.380445584,-1.157144777,-0.000349498,-0.548180831,0.009853556,-0.307416948,-0.756302647
-1.653597207,-1.453366023,-1.483814824,-0.521171771,1.271230666,-0.240935839,-0.335387399,-1.154040155,-0.037758631,-0.264517491,-0.211647482,0.160269489,-0.327409795
-0.093976812,-1.304865139,-1.653457312,3.238047504,-0.031160101,-0.019347559,-0.260986189,-0.725637589,0.099774952,-0.333127689,-0.557602378,0.606251575,0.356774222
-0.421783345,-2.210267753,0.119692351,-0.651284947,1.1893256,0.586368206,-0.434784562,-1.385857854,-0.357551525,-0.943289903,-0.746931322,0.541344368,0.386757631
0.681819593,-1.495245746,-1.269593264,1.550570775,-0.937925172,-0.044259173,-0.398620268,-0.984162258,0.07824365,-0.089918361,-0.544507923,0.511970775,0.420087834
1.036958338,-1.523070334,-3.025740245,-1.102803537,-1.332374902,1.22183565,0.039596482,0.893586895,-0.322097754,0.385514421,-0.480667638,0.172244866,-0.29256556
0.597506267,-1.623702424,-2.947294562,-1.423250206,-0.896418424,1.331731589,-0.209067451,0.897487152,-0.459955657,0.353179929,0.120430757,-0.322580492,0.352160129
-0.461905929,-1.538942487,-1.641729054,0.327671012,0.634350236,-0.42354889,-0.541587052,-0.901958429,-0.113676399,-0.151962496,0.655675365,-0.755423319,0.774336977
-1.293001096,-1.655370954,-2.553592128,-0.960756308,1.457287933,1.794952125,0.65745916,0.383036133,-0.164256526,0.118211658,-0.315642647,0.113001575,-0.24764826
-1.283483566,-1.559687686,-2.525670321,-0.965760166,1.467500615,1.798612269,0.655858406,0.385538114,-0.226596698,0.142574072,-0.227521231,0.19467114,-0.272664506
0.573406388,-1.106976992,-3.470855415,0.784465682,-0.700068499,1.223359501,0.703054222,0.79445392,-0.209280451,0.332158433,-0.291369548,0.182967685,-0.253710441
-1.293001096,-1.655370954,-2.553592128,-0.960756308,1.457287933,1.794952125,0.65745916,0.383036133,-0.164256526,0.118211658,-0.315642647,0.113001575,-0.24764826
-2.370032273,-1.803692049,-0.106097903,0.063389158,0.104610027,0.926686164,-0.37758605,-1.166464125,-0.007549564,-0.557081221,0.00968825,-0.307126283,-0.758168908
0.924870584,-1.294219342,-3.299274305,0.888389854,-0.678986886,1.219173066,0.621421985,0.907894851,-0.126672336,0.336084673,-0.474400356,0.18334116,-0.314887351
0.24001638,-1.237054286,-3.327140793,2.39945812,0.651738361,1.369710252,0.932640477,0.980678358,-0.055640096,0.152657135,-0.240296765,0.055303337,-0.12450919
-0.345695072,-1.201052719,-1.902528099,3.219036149,-0.233209447,-0.062494533,-0.298916247,-0.728196912,0.09279844,-0.324964049,-0.621853465,0.646121866,0.303979441
0.698977347,-1.38211561,-3.022098399,0.584265613,-0.120773702,1.383145689,0.955413808,0.551709027,-0.104176487,0.340643189,-0.025484326,-0.197232922,0.115084582
-0.309707858,-1.404513878,-1.345682853,2.931343482,0.577046896,0.154039617,0.09940659,-1.096610219,0.115044342,-0.346606614,-0.072934102,0.203343123,0.813667815
0.280622873,-1.347789607,-3.05464138,0.352148562,0.131524513,1.464454068,1.193765368,0.277077381,-0.112574405,0.314215053,0.280268636,-0.455975732,0.402177413
0.318540248,1.379324467,-1.294250795,2.639875302,1.098020128,-0.267219582,-0.186835966,-0.540866685,-0.479750007,-0.057572863,-0.214295386,-0.237245923,-0.008303864
-0.446968294,1.241632033,-1.439773047,-0.034150879,0.257590664,-0.194851321,-1.477232229,0.152178909,1.445528662,-1.240304273,-1.322530329,0.520484939,-0.77337611
0.318540248,1.379324467,-1.294250795,2.639875302,1.098020128,-0.267219582,-0.186835966,-0.540866685,-0.479750007,-0.057572863,-0.214295386,-0.237245923,-0.008303864
-0.200018108,1.435726334,-1.372227187,2.358275842,1.334070773,-0.18049248,0.063018097,-0.853995759,-0.476383908,-0.057848043,0.10391193,-0.519983164,0.302121576
0.386455894,1.248266034,-0.968781789,0.549101959,0.53795435,-0.177596033,-0.004913768,-1.168470876,-0.480380508,0.142385953,-0.029927893,-0.478061671,0.1874093
0.943200371,2.93844632,-3.012475991,0.532966641,0.470441603,1.153109061,0.221461822,1.578564171,1.119160445,0.694930455,-0.491769708,-0.382603029,-0.93388582
3.820758609,-1.47992338,0.30051029,-0.347201124,1.412656225,-0.796937528,0.216422514,-0.735148107,0.542757256,-0.370229146,1.405131377,-1.342638484,0.489123307
1.370964715,-0.650337882,-1.219480902,3.087772891,0.876287026,-0.513500008,-0.051419485,-0.177383249,0.765045227,-0.637339251,-0.334756907,0.636218472,-0.617023077
0.356733996,1.261807439,-0.975237456,2.486075484,1.550247949,-0.147174838,0.030899552,-0.739444774,-0.467227304,-0.069858606,0.086654553,-0.479111351,0.270625271
-1.395397192,1.081603696,-0.826702424,-0.663251164,1.568007446,0.075775711,-0.584793089,-1.050653841,-0.59852023,-0.081151045,-0.467262111,-0.044458773,-0.291686615
-0.015762428,1.109443227,-2.389293321,-0.147331615,0.697753194,1.808165571,-0.140626465,1.015330276,-0.994597219,0.421783505,0.203092151,-0.6110154,0.589368313
4.042569111,-0.082920967,1.075136175,0.156536925,0.437256086,-0.241254258,-0.511292764,-0.384380674,-0.364768898,-0.060279469,0.490567417,1.08662792,-0.576875433
-1.097851234,1.014575798,-0.058177985,2.853276246,0.06715609,0.901017468,-1.340482037,0.079436732,-0.767340053,-0.407560206,0.134681409,-0.625875564,-0.326581325
0.610179518,1.395717245,-2.691376212,0.435410644,-0.069162034,1.639914345,0.677475218,0.654142921,-0.762295087,0.509281302,-0.249968162,-0.272973845,0.064493915
0.249524985,1.492920177,-1.597798539,2.765738703,0.689954149,-0.373997275,-0.374569649,-0.375121138,-0.491253241,-0.046093063,-0.475518491,-0.029040447,-0.249418387
-0.111023459,1.122868631,0.036694821,-0.395697787,-2.346978647,0.669341261,-1.750568445,-0.262135924,-1.028679248,-0.070084051,-0.146198472,-0.196354112,-0.797178729
0.224669637,1.486679329,-1.51080938,0.777237366,-0.069499416,-0.361342423,-0.19362478,-0.974080928,-0.585413614,0.100039402,0.236581965,-0.132343851,0.073182119
0.507330198,1.675076876,-2.295949891,2.592929693,0.877106325,-1.118251273,-0.397124054,0.047300888,-0.464244612,0.03709742,-0.437147948,-0.361453077,-1.067873503
0.007851424,1.443323981,-1.452214266,0.62046154,0.182873773,-0.266764347,-0.031534053,-1.189776343,-0.55831107,0.101394286,0.142922808,-0.626967243,0.369975939
0.496997661,1.434958008,-1.408269919,0.87898454,-0.117258224,-0.381128799,-0.292115504,-0.852692508,-0.572486126,0.122439825,0.115892047,-0.030397901,-0.037808824
-0.824252,-1.733572255,-0.525899239,1.279005682,-1.267170872,0.517928305,-1.254130493,-0.243544397,-0.167595438,-0.433759521,0.029080913,-0.34103733,-0.589710141
0.56704242,-1.484313194,-1.964252137,-0.737340745,-1.464514682,-0.817212873,-1.318771515,-0.412555765,-0.211333954,-0.047981781,-0.472377612,0.158565739,-0.325693102
2.896971198,-1.941236907,2.030515991,0.613785101,-0.731260956,0.841934858,-1.312857372,0.07227666,0.333551754,-0.790727546,0.341266232,-0.234738436,-0.401900692
2.379143427,-2.047094717,2.269146997,0.152172662,-0.045122423,1.034453386,-1.143959307,-0.2341986,0.291860052,-0.821509255,0.911035649,-0.707123945,0.161280421
1.870960155,-1.741406604,1.490726721,0.312114782,-0.806254869,0.831457538,-1.395603756,-0.032396784,0.216517819,-0.889371883,0.557466456,-0.410502495,-0.185965975
3.147830054,0.013407144,2.539273486,0.668451029,-0.485178487,1.099351236,-0.472248393,-0.685309871,-0.622479761,-0.157023284,0.057654799,-0.76384201,-0.322146974
4.216544429,0.849027429,1.479833307,0.867826588,-0.466417919,0.474254497,0.965754936,-1.778371484,-0.436446049,0.227839299,-0.442634661,1.046883783,-0.064576495
-0.827353188,1.043364082,-0.594540666,-1.864446994,0.939046393,0.001993064,-0.663541481,-0.9316955,0.459115457,-0.447412928,1.274163875,1.374367359,-0.494020372
-0.827353188,1.043364082,-0.594540666,-1.864446994,0.939046393,0.001993064,-0.663541481,-0.9316955,0.459115457,-0.447412928,1.274163875,1.374367359,-0.494020372
-0.827353188,1.043364082,-0.594540666,-1.864446994,0.939046393,0.001993064,-0.663541481,-0.9316955,0.459115457,-0.447412928,1.274163875,1.374367359,-0.494020372
-0.619538831,1.03858459,0.518543043,1.523471313,-0.216850757,1.089942829,-0.077517107,-1.283972066,0.051996696,0.843359786,0.744935415,-1.198447893,0.122520198
-0.775090341,-1.146227852,0.362402261,2.647231821,0.837413693,0.939707112,-0.815983819,-0.099438912,0.445224007,-1.022928304,0.861105864,-0.46002605,-0.109210914
0.54425779,-1.081990901,0.269058646,0.780164431,-1.959595241,0.575019013,-2.081758474,0.120749782,1.465963628,1.417904199,0.604103162,-0.258416311,-0.405856619
-0.042115322,0.060970438,1.02594455,0.036936156,-0.886990438,0.900631467,-1.511901913,-0.458814078,0.743602065,1.695638976,2.039610065,0.563573128,-0.513846903
-0.051902248,0.055556175,1.028644056,0.028872886,-0.878788717,0.901675995,-1.537328704,-0.44367415,0.737791521,1.693584991,2.042038254,0.562597405,-0.509362503
-0.138336667,-0.580419624,-1.889979481,2.500447901,0.837690186,-0.534654436,-1.290366597,0.362649535,0.417234797,-0.707306677,0.061848003,0.302020493,-0.070509054
0.178027513,2.417969981,-1.357842446,0.451276641,0.174392892,-0.072346892,-0.276995733,-0.831642454,0.94517109,-0.789534402,-0.286386373,-0.994444316,0.615187182
3.048722303,-0.029288034,1.568312611,-0.683191321,1.708199943,0.181072902,-0.929705454,-0.574417103,-0.754341287,0.013350476,0.188702808,-0.706024213,0.604112786
3.928210369,0.907588181,2.357847897,1.012284062,-1.134165465,1.150200596,0.868274369,-1.172133805,1.546312557,-1.066993499,-0.643748639,-0.600015536,-0.731572076
0.58700307,1.203997732,-0.749910014,-0.588997704,-1.446473895,0.281166447,-0.405139114,-1.561064797,-0.680102279,0.161289861,-0.241410803,-0.053266866,0.874619765
-0.960640414,1.096407796,-0.610956518,0.877076553,0.604291571,0.573731921,-1.219168854,-0.94791507,-0.244831543,0.880032169,0.291265055,-0.341907619,1.37387823
4.158636094,-0.061554202,0.998797428,0.278758941,0.311588576,-0.276403182,-0.563004637,-0.340953188,-0.398965159,-0.04647476,0.656840461,0.942438483,-0.389913252
-0.696811166,0.928415174,-0.535872329,-2.29601537,0.644287726,0.027063546,-0.686284762,-1.3011028,-0.675531334,0.058284976,-0.415646147,-0.134920592,-0.228797478
0.260466859,-0.747246642,-1.49085263,-1.294469919,-0.661908661,-0.491469208,-0.982477353,-0.718301511,0.321446591,-0.430435365,0.440187562,-0.140448816,0.295832267
0.133545244,0.359408513,1.380389903,-0.819398998,1.528709856,0.973452433,-1.160137511,-1.262521177,0.550867675,1.937980252,-0.559173371,0.402419023,0.372489769
-0.997886044,1.162644396,-0.350410261,1.816905406,-1.28006478,0.724421864,-1.838981558,0.073236449,-0.300343065,0.661064218,-0.102887944,-0.419619309,-0.621377405
-0.040313718,1.476972436,-1.53814121,0.642194567,0.09236609,-0.290774233,-0.062945673,-1.163368663,-0.565378809,0.096009199,0.096945288,-0.588997797,0.32550734
4.042569111,-0.082920967,1.075136175,0.156536925,0.437256086,-0.241254258,-0.511292764,-0.384380674,-0.364768898,-0.060279469,0.490567417,1.08662792,-0.576875433
4.042569111,-0.082920967,1.075136175,0.156536925,0.437256086,-0.241254258,-0.511292764,-0.384380674,-0.364768898,-0.060279469,0.490567417,1.08662792,-0.576875433
4.042569111,-0.082920967,1.075136175,0.156536925,0.437256086,-0.241254258,-0.511292764,-0.384380674,-0.364768898,-0.060279469,0.490567417,1.08662792,-0.576875433
3.472370149,-1.638276054,0.479640106,-0.695785583,1.658358195,-0.763017192,-0.418263559,-0.287810362,0.506708004,-0.452287464,0.67632277,-0.690756601,-0.241566986
3.474722995,0.206789305,1.453819974,-0.346821295,1.324609045,0.100345126,-0.024790314,-1.058824404,-0.564370284,0.081909678,0.358138481,-0.315588397,0.298500352
-1.004505205,-0.88639742,-2.239468231,-1.065062187,1.60645144,1.924460079,0.551843365,0.581815065,0.372147055,-0.231928384,-0.029455907,0.340906656,-0.220830092
2.087514287,-1.709349833,1.384454077,0.507525347,-1.110248379,0.741666042,-1.568626489,0.170659794,0.215983917,-0.881766192,0.289350915,-0.184501088,-0.443524311
-0.064496009,1.636517506,-2.10364672,2.120416681,1.486812829,-0.932416887,0.013255208,-0.401868311,-0.419568749,0.015803341,-0.13270476,-0.620469436,-0.804265432
4.244478252,0.351493805,0.68870185,-0.144323241,1.145451195,-0.743877998,-0.340609124,-0.338611834,-0.552525918,0.189517873,-0.055603565,-0.833513858,-0.540158285
2.021923334,-2.606644736,2.056490686,0.978999059,-0.310767763,0.863537769,-1.698839663,-0.051701984,1.026675708,1.748947827,0.286227133,-0.308002749,-0.562044892
1.864425778,-2.628767169,2.134413992,0.836648091,-0.088011928,0.929748116,-1.563007385,-0.206693137,1.028818052,1.743930432,0.484137507,-0.475148422,-0.372574243
-0.414548713,0.599429147,0.844985582,2.439366911,1.136823301,1.241728936,-0.980033739,0.150550052,1.38466431,-1.681203437,1.295548513,-0.720699681,0.388714678
-1.591791897,0.918299713,-0.027927184,0.104093105,1.48588848,0.82042991,-0.874722234,-1.243827867,-0.025833797,0.814755777,-0.645052189,0.468936247,0.31593405
-0.673232142,0.850142302,-1.573989633,-1.073942215,1.935444311,2.155801965,0.394248352,0.530423172,-0.756142113,0.364046453,-0.481874032,-0.011295679,-0.228658895
1.476551577,-0.859161188,-0.8483284,-0.945442596,-0.529770992,-0.418927099,-0.061296358,-1.202342463,0.631279169,-0.229055592,0.360444226,-0.125572568,0.168148613
1.098840005,-1.454680049,0.379474281,-0.589916176,0.393329583,0.494952308,-0.903885453,-0.948521587,0.19985243,-0.813873271,0.476915703,0.085887251,1.295398668
3.962212867,0.247809314,1.173674696,0.131927482,0.655377648,-0.080085278,-0.464187401,-0.627580742,-0.58791617,0.114544095,-0.295899329,-0.338762977,0.091114331
1.297180593,1.249098914,-2.417338875,-1.195270717,-1.010239013,1.587003014,0.569307765,0.408005035,-0.840010266,0.64925072,-0.207044563,-0.356916091,0.119670991
1.014472598,1.21645315,-0.974351457,0.936599552,0.147847802,-0.299637749,-0.326748169,-0.810797538,-0.501462136,0.190508169,-0.208013089,-0.330910036,0.051916965
4.452276219,1.538943183,1.725987419,0.773244723,-0.345090941,0.592934131,0.867898605,-1.584481893,0.151398268,-0.165170214,-0.238941654,1.193770369,-0.013548099
-1.596626075,-1.572139618,-1.457690004,-0.506299755,1.294492822,-0.237783599,-0.334224987,-1.147746592,0.027764472,-0.287005102,-0.297366585,0.078563865,-0.300751684
0.021610072,-1.573873789,-1.562587704,-0.57529277,-1.847908792,-0.118852718,-1.477083231,-0.775796159,-0.313365271,-0.122840872,-0.310126611,0.30841677,0.73482035
1.809045466,0.860360225,-0.351050554,-0.569141583,0.261406892,-0.06191485,-0.038789566,-0.937512394,1.332105361,-1.347418117,1.055864078,-0.640113511,1.001191161
3.937797485,0.265704702,1.221458848,0.072906334,0.661104294,-0.098984228,-0.475549598,-0.565535497,-0.579687189,0.094018487,-0.23873299,0.190131861,-0.269641148
3.758882341,0.242941935,1.311234738,-0.089261159,0.917458402,-0.021970614,-0.301392602,-0.756124393,-0.573769294,0.089340084,-0.008123558,-0.005260057,-0.050131932
3.937797485,0.265704702,1.221458848,0.072906334,0.661104294,-0.098984228,-0.475549598,-0.565535497,-0.579687189,0.094018487,-0.23873299,0.190131861,-0.269641148
2.83336919,0.504521689,0.725389327,-0.291026757,0.798255979,-0.028701861,-0.065523792,-1.09373299,-0.662152502,0.022364054,0.497925097,-0.44090804,0.448310742
0.485612729,0.389290023,1.639803457,2.886272137,1.473239544,1.200464789,-0.787748506,-0.083782299,-0.66178643,-0.46687004,0.729349813,-0.46664854,-0.24830935
0.35662736,1.501028973,-1.813861728,0.705195493,-0.412008903,-0.361921965,-0.440740047,-0.447238557,1.538741868,-1.133954947,0.252454128,0.117238251,0.114698686
3.144596398,2.115229506,0.89315145,-1.852463182,3.56339662,2.07311393,0.481999885,1.198413452,0.22202778,0.130829763,0.157878737,-0.179729051,-0.785574139
1.932572427,-0.545837315,-0.493529934,-0.994974598,1.16296766,-0.889714923,-0.81551431,-0.173559624,-0.163742186,-0.485539537,1.327704939,-0.124478075,-0.380124459
1.577091565,0.9683699,0.240069533,2.583132797,2.491267457,0.054190781,0.187203239,-0.701779282,-0.559691181,-0.058924308,0.539402476,-0.481561235,0.444316937
3.869529455,0.382175148,1.262881235,0.028946525,0.77613329,-0.057191293,-0.717365423,-0.479209004,-0.771856614,0.141894201,-0.080202009,-0.197752216,0.100939434
3.232967891,0.595532469,0.164106801,-0.441055814,1.108831558,-0.728403786,-0.082298524,-0.687616169,-0.607707469,0.109523421,0.245414158,-1.092133427,-0.265570096
